Product URL,Product Name,Product Price,Rating,Number of Reviews,availability,ASIN,Product Description,Manufacturer
https://www.amazon.in/Awestuffs-Backpack-Classic-Laptop-Charging/dp/B0BZWZGKT4,Awestuffs Anti Theft Backpack 15.6 Inch Classic Laptop Bag with USB Charging Port,₹675,3 ratings,5.0 out of 5 stars,In stock,B0BZWZGKT4,Super stylish backpacks with anti-theft design which lets you carry your laptop anywhere with confidence. Keep your belongings secure as your score high on the style quotient with this functional backpack. The charging dock which comes attached to the backpack allows you to connect your portable charger seamlessly for maximum convenience,Visit the Awestuffs Store
https://www.amazon.in/Safari-KANHA-Wheel-Trolley-Case/dp/B00LUMINPQ,"Genie Cleo Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres (19 inch)",₹899,1 rating,1.0 out of 5 stars,In stock,B00LUMINPQ,"Genie Cleo Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.36 litres (19 inch) Black colour",Visit the Safari Store
https://www.amazon.in/Amazon-Brand-Solimo-Badminton-Rapid/dp/B08J8HJN8P,"Amazon Brand - Solimo Badminton Kit Bag, Rapid, Blue",₹699.00,153 ratings,4.2 out of 5 stars,In stock,B08J8HJN8P,"Store and carry your badminton gear without any hassle with the Solimo Badminton Kit Bag, Rapid. The outside of the badminton kit bag is manufactured using water-repellent polyester fabric, while the inside is made using polyester fabric. The badminton kit bag undergoes nineteen product tests to ensure sturdiness, durability, and the bag's quality. For secure opening and closing, this blue-hued badminton kit bag is equipped with a high-quality zipper tested for 500 cycles. The Solimo Badminton Kit Bag, Rapid, has two compartments that spaciously accommodate two sets of racquets, and additional space for storing shuttlecock, bottle, extra clothing, and more. Comprising ample space, the badminton kit bag is the perfect choice for keeping your badminton gear such as racquet sets, water bottle, pair of clothes, shoes, keys, shuttlecock, fitness items like bands, grips, and other such things. The provision of the sturdy shoulder and hand straps allow you to carry the bag effortlessly, wherever you go.",Brand: Amazon Brand - Solimo
https://www.amazon.in/Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY,"Genie Flamenco Laptop Backpack for Women, 16 inches Office Bag, Sky Blue Stylish and Trendy Bag for Office and College",₹719,"1,131 ratings",4.4 out of 5 stars,In stock,B08YF1XJXY,No Description,Visit the Genie Store
https://www.amazon.in/Lavie-Marma-zigzag-Sling-Women/dp/B09DJQ6RZ5,Lavie Women's Marma Dome Sling Bag| Ladies Purse Handbag,₹940,"3,054 ratings",4.0 out of 5 stars,In stock,B09DJQ6RZ5,No Description,Visit the Lavie Store
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-HK007/dp/B0BTHD8LQF,TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007 (PARENT) 1 Year Warranty,"₹2,380","7,410 ratings",4.4 out of 5 stars,In stock,B0BTHD8LQF,"The TRAWOC 80L backpack is perfect for any adventure! This unisex travelling bag is designed for trekking, hiking, and camping, with a premium padded shoulder strap and mesh padding for maximum comfort. The padded back panel ensures breathability during extended wear. This backpack features a premium buckle and YKK zipper for added durability, making it the perfect mountain bag or camping rucksack. The front opening provides easy access to your gear, and the integrated rain cover keeps your belongings dry during inclement weather. This large backpack is suitable for men, women, boys, and girls, and can be used as a biker backpack or riding backpack. It has a Luggage/suitcase-type opening, which makes packing and unpacking a breeze. The back padding ensures that it's comfortable to wear for long periods of time, making it perfect for touring or flight travel. The TRAWOC backpack is perfect for daypack use, with excess storage capacity and weight-bearing capacity too. It's available in a variety of colors and sizes, making it suitable for any adventure or occasion. The 1-year warranty ensures that you'll be able to enjoy your backpack for years to come. Whether you're a tourist, tourister, or outdoor enthusiast, this big bag is perfect for you. It's a must-have for anyone who loves adventure and wants to travel in style and comfort. So, get your TRAWOC backpack today and start your next adventure!",Visit the TRAWOC Store
https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC,ADISA Laptop Backpack 31 Ltrs,₹499,"8,965 ratings",4.0 out of 5 stars,,B07D84YFF1,No Description,Visit the ADISA Store
https://www.amazon.in/ADISA-Backpack-Office-College-Travel/dp/B09Y8FMDVB,ADISA Backpack Office Bag College Travel Back Pack 32 Ltrs (Navy Blue),₹499.00,202 ratings,4.0 out of 5 stars,In stock,B09Y8FMDVB,No Description,Visit the ADISA Store
https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,₹499,"2,659 ratings",3.9 out of 5 stars,In stock,B0757K36YV,"One wide access main compartment, one additional front pocket and one bottle pocket. Easily Adjustable padded shoulder straps with anti-sweat fabric underneath.",Visit the Gear Store
https://www.amazon.in/Lightweight-Laptop-Backpacks-Stylish-College/dp/B0B7FHGX6F,STRABO Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,"₹1,379",36 ratings,4.3 out of 5 stars,In stock,B0B7FHGX6F,"Heathered and Soft Muted Colors created by blending yarns of different colors together, made of canvas lookalike polyester fabric. The high quality construction and the vivid color combinatios available make the STRABO STARK the perfect companion for all your carrying needs, be it the daily office run, a quick weekend getaway or a long haul flight, it’s sure to carry all that you need in your life while grabing attention from left right and centre.",Brand: STRABO
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Black,₹899,971 ratings,3.9 out of 5 stars,In stock,B09B25Z8M2,"Safari Quill is a 26 Litres, 2 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.",Visit the Safari Store
https://www.amazon.in/Black-mirror-BM-EXLP-001-Messenger-EXLP-001/dp/B07DHB6BLB,Black Mirror Men Messenger Bags,₹649.00,"1,404 ratings",4.0 out of 5 stars,Not Available,B07DHB6BLB,"Black mirror presents Messenger Bag or Executive Bag for Travel , Work or both . This bag contains 2 main compartments and 1 smaller compartment for small items . Shoulders handles and hand carry handles are both provided supported by sturdy hooks .",Visit the Black Mirror Store
https://www.amazon.in/POLICE-Backpack-Casual-College-Polyester/dp/B0BHNJK832,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"₹1,399","5,735 ratings",4.1 out of 5 stars,In stock,B0BHNJK832,Backpack,Visit the POLICE Store
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTBYNHF,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",₹679,"4,921 ratings",4.0 out of 5 stars,,B09VTBYNHF,"Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",Brand: FUR JADEN
https://www.amazon.in/Backpack-Colleges-Luggage-Waterproof-Stylish/dp/B09GYJDWMH,"URBAN CARRIER Unisex Waterproof Medium Laptop Backpack for School and Colleges (Grey, Large, 45 Liters)",₹579.00,414 ratings,4.0 out of 5 stars,In stock,B09GYGCK54,"Urban Carrier Always Stylish Trendsetter backpack is stylish and appeals to todays generation and lifestyle. This backpack is made of extremely tough and durable materials. Its designed to carry and protect laptops up 17 screen size with spacious compartments and multiple pockets to carry your belongings. The larger main compartments with front easy to access pockets, side mesh pockets for water bottle storage provide generous storage in this sporty, durable backpack. Built to protect and transport up to 15.6"" laptops and tablets with space for your accessories and business tools, Trendsetter is designed for the modern commuter; fitting in overhead compartments or beneath the seat. Contains 2 Air mesh water bottle compartments. Grab It. Shoulder It. Grab and go handles. Padded shoulder straps keep you comfortable on the move.",Brand: URBAN CARRIER
https://www.amazon.in/American-Tourister-Unisex-Laptop-Backpack/dp/B0C8649NY8,"American Tourister SHAW Unisex Laptop Backpack - Teal, Unisex, 17'' Laptop Compatible with Multi-Level Organizer and External Bottle Pocket","₹1,399",2 ratings,4.0 out of 5 stars,In stock,B0C8649NY8,"American Tourister has recently launched a new laptop backpack called Shaw. The Shaw backpack comes equipped with three spacious compartments that provide ample room for all your travel essentials, including your laptop, tablet, and other electronic gadgets. With its sleek design and practical features, the Shaw laptop backpack is a must-have for anyone who values style, comfort, and functionality when traveling.",Brand: American Tourister
https://www.amazon.in/ZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester/dp/B0C6QNNPMM,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",₹499.00,,Previous page,In stock,B0C6QNNPMM,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",Visit the ZEBRONICS Store
https://www.amazon.in/WALKENT-Waterproof-Laptop-Pockets-Cushioned/dp/B0CC5SRCP8,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P3","₹4,990",,Previous page,Only 4 left in stock,B0CC5SRCP8,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P3",Visit the WALKENT Store
https://www.amazon.in/Lightweight-Laptop-Backpacks-Stylish-College/dp/B0B7FHGX6F,STRABO Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,"₹1,379",36 ratings,4.3 out of 5 stars,In stock,B0B7FHGX6F,"Heathered and Soft Muted Colors created by blending yarns of different colors together, made of canvas lookalike polyester fabric. The high quality construction and the vivid color combinatios available make the STRABO STARK the perfect companion for all your carrying needs, be it the daily office run, a quick weekend getaway or a long haul flight, it’s sure to carry all that you need in your life while grabing attention from left right and centre.",Brand: STRABO
https://www.amazon.in/Elegant-Waterproof-Backpack-College-Business/dp/B0C6Y2Q5ZV,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹899,5 ratings,5.0 out of 5 stars,Only 4 left in stock,B0C6Y2Q5ZV,No Description,Brand: Elegant
https://www.amazon.in/uppercase-Backpack-2300EBP1-resistant-sustainable/dp/B0BZ42CKB4,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,600",505 ratings,4.1 out of 5 stars,In stock,B0BZ42CKB4,No Description,Visit the uppercase Store
